transaction_id,year,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,Balance,Revenue
98342,2025,06:48:58,1,5,Lower Manhattan,80,6.429123840330908,Packaged Chocolate,Bar,Dark Chocolate Bar 3oz,67.44,6.429123840330908
98343,2025,17:10:49,1,5,Lower Manhattan,1,4.203657895600978,Coffee,Barista Espresso,Latte Rg,76.46,4.203657895600978
98344,2025,10:11:17,2,5,Lower Manhattan,45,2.5716495361323632,Tea,Brewed Black tea,Darjeeling Rg,13.98,5.1432990722647265
98345,2025,17:33:02,1,5,Lower Manhattan,29,3.0661975238501253,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,10.75,3.0661975238501253
98346,2025,06:53:31,1,5,Lower Manhattan,30,3.709109907883216,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,85.04,3.709109907883216
98347,2025,07:39:27,2,3,Astoria,40,2.472739938588811,Tea,Brewed Black tea,Earl Grey Rg,13.82,4.945479877177622
98348,2025,12:12:06,1,5,Lower Manhattan,27,4.698205883318741,Coffee,Organic brewed coffee,Sustainably Grown Organic Lg,61.13,4.698205883318741
98349,2025,16:50:01,1,3,Astoria,22,2.967287926306573,Coffee,Drip coffee,Our Old Time Diner Blend Lg,76.26,2.967287926306573
98350,2025,15:04:37,2,8,Hell's Kitchen,38,2.472739938588811,Tea,Brewed Chai tea,Traditional Blend Chai Rg,50.41,4.945479877177622
98351,2025,10:53:36,1,5,Lower Manhattan,23,2.1760111459581535,Coffee,Organic brewed coffee,Brazilian Sm,41.9,2.1760111459581535
98352,2025,17:07:35,1,3,Astoria,45,2.5716495361323632,Tea,Brewed Black tea,Darjeeling Rg,89.77,2.5716495361323632
98353,2025,11:00:59,1,5,Lower Manhattan,54,2.967287926306573,Tea,Brewed Green tea,Jade Green Tea Lg,42.63,2.967287926306573
98354,2025,17:20:02,1,8,Hell's Kitchen,59,4.698205883318741,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,54.8,4.698205883318741
98355,2025,12:05:11,1,3,Astoria,25,3.461835914024335,Coffee,Organic brewed coffee,Brazilian Lg,21.64,3.461835914024335
98356,2025,07:57:27,1,8,Hell's Kitchen,63,3.214561920165454,Bakery,Scone,Cranberry Scone,99.59,3.214561920165454
98357,2025,08:43:57,1,5,Lower Manhattan,24,2.967287926306573,Coffee,Organic brewed coffee,Brazilian Rg,41.22,2.967287926306573
98358,2025,06:11:46,1,8,Hell's Kitchen,24,2.967287926306573,Coffee,Organic brewed coffee,Brazilian Rg,84.55,2.967287926306573
98359,2025,06:28:09,1,5,Lower Manhattan,69,3.956383901742097,Bakery,Pastry,Almond Croissant,25.65,3.956383901742097
98360,2025,13:14:29,1,8,Hell's Kitchen,11,4.945479877177622,Coffee,Barista Espresso,Mocha Lg,92.89,4.945479877177622
98361,2025,06:51:04,1,5,Lower Manhattan,27,4.698205883318741,Coffee,Organic brewed coffee,Sustainably Grown Organic Lg,10.6,4.698205883318741
98362,2025,11:52:58,2,3,Astoria,38,2.472739938588811,Tea,Brewed Chai tea,Traditional Blend Chai Rg,79.55,4.945479877177622
98363,2025,10:41:35,1,5,Lower Manhattan,33,2.5221947373605866,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,99.64,2.5221947373605866
98364,2025,12:47:59,1,5,Lower Manhattan,54,2.967287926306573,Tea,Brewed Green tea,Jade Green Tea Lg,70.7,2.967287926306573
98365,2025,08:31:08,1,8,Hell's Kitchen,33,2.5221947373605866,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,99.03,2.5221947373605866
98366,2025,07:23:47,1,3,Astoria,66,3.461835914024335,Bakery,Biscotti,Chocolate Chip Biscotti,60.12,3.461835914024335
98367,2025,16:38:10,1,3,Astoria,15,2.472739938588811,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,89.1,2.472739938588811
98368,2025,13:15:56,1,8,Hell's Kitchen,3,4.203657895600978,Coffee,Barista Espresso,Cappuccino Lg,58.25,4.203657895600978
98369,2025,10:18:17,2,8,Hell's Kitchen,3,4.203657895600978,Coffee,Barista Espresso,Cappuccino Lg,84.47,8.407315791201956
98370,2025,16:46:37,1,5,Lower Manhattan,48,2.967287926306573,Tea,Brewed herbal tea,Peppermint Lg,29.07,2.967287926306573
98371,2025,07:31:35,1,3,Astoria,61,3.709109907883216,Bakery,Scone,Jumbo Savory Scone,66.66,3.709109907883216
98372,2025,10:48:38,1,8,Hell's Kitchen,39,2.967287926306573,Tea,Brewed Chai tea,Traditional Blend Chai Lg,14.19,2.967287926306573
98373,2025,08:37:00,3,3,Astoria,47,2.472739938588811,Tea,Brewed herbal tea,Peppermint Rg,85.88,7.418219815766433
98374,2025,18:09:12,2,5,Lower Manhattan,60,2.967287926306573,Bakery,Scone,Oatmeal Scone,26.56,5.934575852613146
98375,2025,15:11:09,1,8,Hell's Kitchen,58,3.709109907883216,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,93.36,3.709109907883216
98376,2025,12:30:37,1,5,Lower Manhattan,59,4.698205883318741,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,18.45,4.698205883318741
98377,2025,13:08:12,2,8,Hell's Kitchen,40,2.472739938588811,Tea,Brewed Black tea,Earl Grey Rg,43.34,4.945479877177622
98378,2025,07:16:58,1,3,Astoria,49,2.472739938588811,Tea,Brewed herbal tea,Lemon Grass Rg,72.87,2.472739938588811
98379,2025,11:39:26,1,8,Hell's Kitchen,26,3.709109907883216,Coffee,Organic brewed coffee,Sustainably Grown Organic Rg,27.38,3.709109907883216
98380,2025,09:55:05,1,3,Astoria,64,3.214561920165454,Bakery,Scone,Ginger Scone,19.93,3.214561920165454
98381,2025,14:05:54,1,8,Hell's Kitchen,51,2.472739938588811,Tea,Brewed Green tea,Serenity Green Tea Rg,99.51,2.472739938588811
98382,2025,09:03:24,2,3,Astoria,1,4.203657895600978,Coffee,Barista Espresso,Latte Rg,79.32,8.407315791201956
98383,2025,07:17:22,3,5,Lower Manhattan,24,2.967287926306573,Coffee,Organic brewed coffee,Brazilian Rg,90.31,8.901863778919719
98384,2025,19:08:12,3,3,Astoria,63,3.214561920165454,Bakery,Scone,Cranberry Scone,45.71,9.64368576049636
98385,2025,13:22:11,1,5,Lower Manhattan,12,2.967287926306573,Coffee,Gourmet brewed coffee,Ethiopia Rg,53.02,2.967287926306573
98386,2025,10:26:39,1,5,Lower Manhattan,27,4.698205883318741,Coffee,Organic brewed coffee,Sustainably Grown Organic Lg,65.96,4.698205883318741
98387,2025,07:26:02,2,5,Lower Manhattan,14,1.9781919508710486,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,44.3,3.956383901742097
98388,2025,14:38:08,1,5,Lower Manhattan,39,2.967287926306573,Tea,Brewed Chai tea,Traditional Blend Chai Lg,22.48,2.967287926306573
98389,2025,17:36:44,1,3,Astoria,64,3.214561920165454,Bakery,Scone,Ginger Scone,86.63,3.214561920165454
98390,2025,12:30:49,1,8,Hell's Kitchen,44,2.967287926306573,Tea,Brewed Black tea,English Breakfast Lg,38.68,2.967287926306573
98391,2025,07:21:37,1,8,Hell's Kitchen,12,2.967287926306573,Coffee,Gourmet brewed coffee,Ethiopia Rg,16.77,2.967287926306573
98392,2025,08:06:04,2,3,Astoria,60,2.967287926306573,Bakery,Scone,Oatmeal Scone,97.77,5.934575852613146
98393,2025,12:00:42,1,8,Hell's Kitchen,53,2.472739938588811,Tea,Brewed Green tea,Jade Green Tea Rg,63.36,2.472739938588811
98394,2025,15:31:05,1,5,Lower Manhattan,27,4.698205883318741,Coffee,Organic brewed coffee,Sustainably Grown Organic Lg,80.03,4.698205883318741
98395,2025,16:45:26,1,5,Lower Manhattan,18,2.769468731219468,Coffee,Gourmet brewed coffee,Ethiopian Full Roast Rg,44.11,2.769468731219468
98396,2025,09:20:38,2,3,Astoria,27,4.698205883318741,Coffee,Organic brewed coffee,Sustainably Grown Organic Lg,8.23,9.396411766637481
98397,2025,10:17:16,1,5,Lower Manhattan,55,3.461835914024335,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,47.59,3.461835914024335
98398,2025,06:03:23,2,8,Hell's Kitchen,15,2.472739938588811,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,92.81,4.945479877177622
98399,2025,18:58:43,1,8,Hell's Kitchen,58,3.709109907883216,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,19.07,3.709109907883216
98400,2025,17:20:19,1,5,Lower Manhattan,2,3.709109907883216,Coffee,Barista Espresso,Latte,88.34,3.709109907883216
98401,2025,10:08:07,1,8,Hell's Kitchen,59,4.698205883318741,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,85.51,4.698205883318741
98402,2025,08:23:05,2,5,Lower Manhattan,53,2.472739938588811,Tea,Brewed Green tea,Jade Green Tea Rg,56.51,4.945479877177622
98403,2025,15:12:27,1,3,Astoria,46,3.165107121393678,Tea,Brewed Black tea,Darjeeling Lg,76.7,3.165107121393678
98404,2025,13:14:27,1,8,Hell's Kitchen,62,4.450931889459859,Bakery,Scone,Scottish Cream Scone,88.33,4.450931889459859
98405,2025,19:03:02,1,5,Lower Manhattan,26,3.709109907883216,Coffee,Organic brewed coffee,Sustainably Grown Organic Rg,30.3,3.709109907883216
98406,2025,16:57:31,1,8,Hell's Kitchen,69,3.956383901742097,Bakery,Pastry,Almond Croissant,52.42,3.956383901742097
98407,2025,16:02:16,3,5,Lower Manhattan,45,2.5716495361323632,Tea,Brewed Black tea,Darjeeling Rg,9.51,7.71494860839709
98408,2025,18:50:14,1,3,Astoria,29,3.0661975238501253,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,83.26,3.0661975238501253
98409,2025,16:16:21,1,3,Astoria,5,4.698205883318741,Coffee,Barista Espresso,Latte Lg,7.92,4.698205883318741
98410,2025,13:00:33,1,8,Hell's Kitchen,30,3.709109907883216,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,23.29,3.709109907883216
98411,2025,11:13:47,1,3,Astoria,58,3.709109907883216,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,47.31,3.709109907883216
98412,2025,13:21:34,1,3,Astoria,62,4.450931889459859,Bakery,Scone,Scottish Cream Scone,17.58,4.450931889459859
98413,2025,06:02:30,1,8,Hell's Kitchen,57,3.758564706654992,Drinking Chocolate,Hot chocolate,Dark chocolate,52.79,3.758564706654992
98414,2025,16:27:32,1,3,Astoria,21,2.472739938588811,Coffee,Drip coffee,Our Old Time Diner Blend Rg,19.6,2.472739938588811
98415,2025,14:14:03,1,3,Astoria,48,2.967287926306573,Tea,Brewed herbal tea,Peppermint Lg,14.29,2.967287926306573
98416,2025,19:34:38,1,3,Astoria,1,4.203657895600978,Coffee,Barista Espresso,Latte Rg,13.45,4.203657895600978
98417,2025,16:24:21,1,8,Hell's Kitchen,52,2.967287926306573,Tea,Brewed Green tea,Serenity Green Tea Lg,75.89,2.967287926306573
98418,2025,11:50:47,1,8,Hell's Kitchen,37,3.956383901742097,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,99.15,3.956383901742097
98419,2025,09:02:45,1,3,Astoria,52,2.967287926306573,Tea,Brewed Green tea,Serenity Green Tea Lg,89.91,2.967287926306573
98420,2025,16:36:18,1,3,Astoria,51,2.472739938588811,Tea,Brewed Green tea,Serenity Green Tea Rg,79.87,2.472739938588811
98421,2025,18:30:32,2,3,Astoria,1,4.203657895600978,Coffee,Barista Espresso,Latte Rg,24.25,8.407315791201956
98422,2025,11:04:15,1,5,Lower Manhattan,1,4.203657895600978,Coffee,Barista Espresso,Latte Rg,6.17,4.203657895600978
98423,2025,17:14:51,2,5,Lower Manhattan,27,4.698205883318741,Coffee,Organic brewed coffee,Sustainably Grown Organic Lg,75.85,9.396411766637481
98424,2025,06:47:01,1,5,Lower Manhattan,12,2.967287926306573,Coffee,Gourmet brewed coffee,Ethiopia Rg,85.84,2.967287926306573
98425,2025,06:40:09,1,5,Lower Manhattan,53,2.472739938588811,Tea,Brewed Green tea,Jade Green Tea Rg,8.78,2.472739938588811
98426,2025,15:43:31,1,8,Hell's Kitchen,78,9.396411766637481,Loose Tea,Loose Leaf,Peppermint Loose 4oz,8.49,9.396411766637481
98427,2025,11:55:01,1,5,Lower Manhattan,52,2.967287926306573,Tea,Brewed Green tea,Serenity Green Tea Lg,10.88,2.967287926306573
98428,2025,09:34:12,1,3,Astoria,27,4.698205883318741,Coffee,Organic brewed coffee,Sustainably Grown Organic Lg,45.15,4.698205883318741
98429,2025,19:02:13,1,3,Astoria,2,3.709109907883216,Coffee,Barista Espresso,Latte,24.1,3.709109907883216
98430,2025,11:21:19,1,5,Lower Manhattan,27,4.698205883318741,Coffee,Organic brewed coffee,Sustainably Grown Organic Lg,62.5,4.698205883318741
98431,2025,16:45:21,1,5,Lower Manhattan,58,3.709109907883216,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,26.64,3.709109907883216
98432,2025,09:20:09,2,8,Hell's Kitchen,27,4.698205883318741,Coffee,Organic brewed coffee,Sustainably Grown Organic Lg,79.44,9.396411766637481
98433,2025,12:33:18,1,5,Lower Manhattan,49,2.472739938588811,Tea,Brewed herbal tea,Lemon Grass Rg,68.2,2.472739938588811
98434,2025,17:03:45,1,8,Hell's Kitchen,36,2.472739938588811,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,74.65,2.472739938588811
98435,2025,13:29:59,1,8,Hell's Kitchen,41,2.967287926306573,Tea,Brewed Black tea,Earl Grey Lg,55.41,2.967287926306573
98436,2025,10:12:42,1,5,Lower Manhattan,64,3.214561920165454,Bakery,Scone,Ginger Scone,84.68,3.214561920165454
98437,2025,12:07:45,1,8,Hell's Kitchen,25,3.461835914024335,Coffee,Organic brewed coffee,Brazilian Lg,72.81,3.461835914024335
98438,2025,09:21:21,1,8,Hell's Kitchen,30,3.709109907883216,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,12.66,3.709109907883216
98439,2025,11:21:17,1,3,Astoria,12,2.967287926306573,Coffee,Gourmet brewed coffee,Ethiopia Rg,11.47,2.967287926306573
98440,2025,15:12:46,1,5,Lower Manhattan,13,3.461835914024335,Coffee,Gourmet brewed coffee,Ethiopia Lg,57.73,3.461835914024335
98441,2025,13:17:26,1,3,Astoria,54,2.967287926306573,Tea,Brewed Green tea,Jade Green Tea Lg,19.23,2.967287926306573
98442,2025,18:48:37,2,5,Lower Manhattan,45,2.5716495361323632,Tea,Brewed Black tea,Darjeeling Rg,14.86,5.1432990722647265
98443,2025,07:54:26,1,3,Astoria,59,4.698205883318741,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,90.46,4.698205883318741
98444,2025,17:32:00,1,8,Hell's Kitchen,3,4.203657895600978,Coffee,Barista Espresso,Cappuccino Lg,28.06,4.203657895600978
98445,2025,11:10:21,1,5,Lower Manhattan,68,3.709109907883216,Bakery,Pastry,Chocolate Croissant,26.9,3.709109907883216
98446,2025,11:05:11,1,5,Lower Manhattan,26,3.709109907883216,Coffee,Organic brewed coffee,Sustainably Grown Organic Rg,73.27,3.709109907883216
98447,2025,11:54:20,1,8,Hell's Kitchen,75,11.869151705226292,Branded,Merchandise,Afficionado Mug,59.59,11.869151705226292
98448,2025,11:51:45,1,8,Hell's Kitchen,21,2.472739938588811,Coffee,Drip coffee,Our Old Time Diner Blend Rg,99.84,2.472739938588811
98449,2025,11:34:17,3,3,Astoria,43,2.472739938588811,Tea,Brewed Black tea,English Breakfast Rg,55.0,7.418219815766433
98450,2025,07:14:41,1,8,Hell's Kitchen,41,2.967287926306573,Tea,Brewed Black tea,Earl Grey Lg,19.15,2.967287926306573
98451,2025,07:14:07,2,8,Hell's Kitchen,27,4.698205883318741,Coffee,Organic brewed coffee,Sustainably Grown Organic Lg,28.99,9.396411766637481
98452,2025,09:51:03,1,5,Lower Manhattan,29,3.0661975238501253,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,84.22,3.0661975238501253
98453,2025,14:09:57,1,3,Astoria,2,3.709109907883216,Coffee,Barista Espresso,Latte,12.8,3.709109907883216
98454,2025,06:56:19,1,8,Hell's Kitchen,5,4.698205883318741,Coffee,Barista Espresso,Latte Lg,84.98,4.698205883318741
98455,2025,16:53:32,1,5,Lower Manhattan,11,4.945479877177622,Coffee,Barista Espresso,Mocha Lg,30.39,4.945479877177622
98456,2025,14:35:15,2,3,Astoria,56,4.450931889459859,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,15.57,8.901863778919719
98457,2025,10:54:28,1,3,Astoria,50,2.967287926306573,Tea,Brewed herbal tea,Lemon Grass Lg,61.13,2.967287926306573
98458,2025,16:04:29,3,8,Hell's Kitchen,33,2.5221947373605866,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,91.5,7.56658421208176
98459,2025,15:31:37,3,3,Astoria,59,4.698205883318741,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,89.77,14.094617649956222
98460,2025,12:21:02,1,5,Lower Manhattan,55,3.461835914024335,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,9.4,3.461835914024335
98461,2025,09:41:53,1,8,Hell's Kitchen,49,2.472739938588811,Tea,Brewed herbal tea,Lemon Grass Rg,65.46,2.472739938588811
98462,2025,16:42:20,1,5,Lower Manhattan,30,3.709109907883216,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,9.98,3.709109907883216
98463,2025,07:38:35,1,3,Astoria,2,3.709109907883216,Coffee,Barista Espresso,Latte,93.0,3.709109907883216
98464,2025,14:07:33,1,3,Astoria,79,7.912767803484194,Flavours,Syrup,Vanilla Syrup 12oz,75.55,7.912767803484194
98465,2025,09:30:00,1,8,Hell's Kitchen,2,3.709109907883216,Coffee,Barista Espresso,Latte,68.18,3.709109907883216
98466,2025,09:48:13,1,5,Lower Manhattan,11,4.945479877177622,Coffee,Barista Espresso,Mocha Lg,44.82,4.945479877177622
98467,2025,18:52:27,2,3,Astoria,66,3.461835914024335,Bakery,Biscotti,Chocolate Chip Biscotti,42.2,6.92367182804867
98468,2025,13:59:59,2,3,Astoria,26,3.709109907883216,Coffee,Organic brewed coffee,Sustainably Grown Organic Rg,80.38,7.418219815766432
98469,2025,18:30:04,1,3,Astoria,18,2.769468731219468,Coffee,Gourmet brewed coffee,Ethiopian Full Roast Rg,41.7,2.769468731219468
98470,2025,13:31:30,2,5,Lower Manhattan,63,3.214561920165454,Bakery,Scone,Cranberry Scone,94.13,6.429123840330908
98471,2025,11:54:50,1,3,Astoria,22,2.967287926306573,Coffee,Drip coffee,Our Old Time Diner Blend Lg,51.73,2.967287926306573
98472,2025,18:41:47,2,3,Astoria,53,2.472739938588811,Tea,Brewed Green tea,Jade Green Tea Rg,23.68,4.945479877177622
98473,2025,13:56:46,2,8,Hell's Kitchen,12,2.967287926306573,Coffee,Gourmet brewed coffee,Ethiopia Rg,86.1,5.934575852613146
98474,2025,14:30:27,1,3,Astoria,3,4.203657895600978,Coffee,Barista Espresso,Cappuccino Lg,31.09,4.203657895600978
98475,2025,11:32:29,1,3,Astoria,21,2.472739938588811,Coffee,Drip coffee,Our Old Time Diner Blend Rg,49.21,2.472739938588811
98476,2025,06:14:34,3,8,Hell's Kitchen,39,2.967287926306573,Tea,Brewed Chai tea,Traditional Blend Chai Lg,98.36,8.901863778919719
98477,2025,09:06:06,1,8,Hell's Kitchen,12,2.967287926306573,Coffee,Gourmet brewed coffee,Ethiopia Rg,47.87,2.967287926306573
98478,2025,07:30:28,1,5,Lower Manhattan,69,3.956383901742097,Bakery,Pastry,Almond Croissant,43.26,3.956383901742097
98479,2025,13:04:21,1,8,Hell's Kitchen,59,4.698205883318741,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,96.64,4.698205883318741
98480,2025,06:25:26,1,8,Hell's Kitchen,34,3.0661975238501253,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,67.86,3.0661975238501253
98481,2025,08:01:19,1,8,Hell's Kitchen,13,3.461835914024335,Coffee,Gourmet brewed coffee,Ethiopia Lg,73.28,3.461835914024335
98482,2025,08:33:28,1,8,Hell's Kitchen,22,2.967287926306573,Coffee,Drip coffee,Our Old Time Diner Blend Lg,95.81,2.967287926306573
98483,2025,18:29:50,1,3,Astoria,7,2.967287926306573,Coffee,Barista Espresso,Ouro Brasileiro shot,25.59,2.967287926306573
98484,2025,08:28:48,1,5,Lower Manhattan,56,4.450931889459859,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,16.85,4.450931889459859
98485,2025,09:44:54,2,3,Astoria,51,2.472739938588811,Tea,Brewed Green tea,Serenity Green Tea Rg,45.82,4.945479877177622
98486,2025,11:41:50,1,3,Astoria,40,2.472739938588811,Tea,Brewed Black tea,Earl Grey Rg,71.76,2.472739938588811
98487,2025,13:43:30,1,8,Hell's Kitchen,44,2.967287926306573,Tea,Brewed Black tea,English Breakfast Lg,48.75,2.967287926306573
98488,2025,17:42:25,1,5,Lower Manhattan,36,2.472739938588811,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,50.8,2.472739938588811
98489,2025,16:31:11,2,3,Astoria,45,2.5716495361323632,Tea,Brewed Black tea,Darjeeling Rg,65.25,5.1432990722647265
98490,2025,07:36:47,2,3,Astoria,27,4.698205883318741,Coffee,Organic brewed coffee,Sustainably Grown Organic Lg,23.45,9.396411766637481
98491,2025,17:37:53,1,3,Astoria,40,2.472739938588811,Tea,Brewed Black tea,Earl Grey Rg,39.9,2.472739938588811
98492,2025,14:51:36,1,3,Astoria,22,2.967287926306573,Coffee,Drip coffee,Our Old Time Diner Blend Lg,36.4,2.967287926306573
98493,2025,12:16:51,2,3,Astoria,33,2.5221947373605866,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,84.16,5.044389474721173
98494,2025,12:18:32,1,5,Lower Manhattan,64,3.214561920165454,Bakery,Scone,Ginger Scone,95.57,3.214561920165454
98495,2025,09:47:38,2,8,Hell's Kitchen,70,3.709109907883216,Bakery,Pastry,Cinnamon Roll,70.03,7.418219815766432
98496,2025,13:53:13,1,3,Astoria,36,2.472739938588811,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,88.04,2.472739938588811
98497,2025,17:51:19,1,5,Lower Manhattan,43,2.472739938588811,Tea,Brewed Black tea,English Breakfast Rg,44.32,2.472739938588811
98498,2025,08:53:24,1,5,Lower Manhattan,30,3.709109907883216,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,32.23,3.709109907883216
98499,2025,14:51:02,1,8,Hell's Kitchen,56,4.450931889459859,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,79.42,4.450931889459859
98500,2025,06:43:39,1,5,Lower Manhattan,25,3.461835914024335,Coffee,Organic brewed coffee,Brazilian Lg,70.85,3.461835914024335
98501,2025,16:44:56,1,5,Lower Manhattan,59,4.698205883318741,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,70.64,4.698205883318741
98502,2025,08:24:39,1,5,Lower Manhattan,5,4.698205883318741,Coffee,Barista Espresso,Latte Lg,95.8,4.698205883318741
98503,2025,16:19:58,2,3,Astoria,39,2.967287926306573,Tea,Brewed Chai tea,Traditional Blend Chai Lg,28.45,5.934575852613146
98504,2025,06:00:03,3,3,Astoria,37,3.956383901742097,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,48.86,11.869151705226292
98505,2025,09:37:30,1,5,Lower Manhattan,79,7.912767803484194,Flavours,Syrup,Vanilla Syrup 12oz,49.6,7.912767803484194
98506,2025,16:14:08,1,5,Lower Manhattan,1,4.203657895600978,Coffee,Barista Espresso,Latte Rg,5.0,4.203657895600978
98507,2025,07:34:21,1,3,Astoria,24,2.967287926306573,Coffee,Organic brewed coffee,Brazilian Rg,62.63,2.967287926306573
98508,2025,19:46:55,2,3,Astoria,52,2.967287926306573,Tea,Brewed Green tea,Serenity Green Tea Lg,96.27,5.934575852613146
98509,2025,13:53:53,1,8,Hell's Kitchen,29,3.0661975238501253,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,51.56,3.0661975238501253
98510,2025,12:25:37,1,8,Hell's Kitchen,47,2.472739938588811,Tea,Brewed herbal tea,Peppermint Rg,90.55,2.472739938588811
98511,2025,17:38:31,3,8,Hell's Kitchen,59,4.698205883318741,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,17.15,14.094617649956222
98512,2025,18:32:51,1,5,Lower Manhattan,1,4.203657895600978,Coffee,Barista Espresso,Latte Rg,82.25,4.203657895600978
98513,2025,16:36:18,1,8,Hell's Kitchen,39,2.967287926306573,Tea,Brewed Chai tea,Traditional Blend Chai Lg,95.68,2.967287926306573
98514,2025,19:29:34,1,5,Lower Manhattan,67,3.461835914024335,Bakery,Biscotti,Ginger Biscotti,26.31,3.461835914024335
98515,2025,08:21:20,1,8,Hell's Kitchen,55,3.461835914024335,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,35.62,3.461835914024335
98516,2025,13:35:30,1,8,Hell's Kitchen,61,3.709109907883216,Bakery,Scone,Jumbo Savory Scone,13.21,3.709109907883216
98517,2025,18:50:52,1,8,Hell's Kitchen,10,4.450931889459859,Coffee,Barista Espresso,Mocha Rg,92.16,4.450931889459859
98518,2025,11:52:43,3,5,Lower Manhattan,21,2.472739938588811,Coffee,Drip coffee,Our Old Time Diner Blend Rg,34.22,7.418219815766433
98519,2025,08:40:26,2,5,Lower Manhattan,22,2.967287926306573,Coffee,Drip coffee,Our Old Time Diner Blend Lg,13.63,5.934575852613146
98520,2025,14:06:03,1,5,Lower Manhattan,65,3.214561920165454,Bakery,Biscotti,Hazelnut Biscotti,97.6,3.214561920165454
98521,2025,09:05:49,1,5,Lower Manhattan,72,16.32008359468615,Coffee Beans,Whole Bean,Columbian Whole Bean 12oz,94.38,16.32008359468615
98522,2025,08:41:53,1,3,Astoria,2,3.709109907883216,Coffee,Barista Espresso,Latte,82.3,3.709109907883216
98523,2025,19:50:33,1,3,Astoria,20,1.9781919508710486,Coffee,Drip coffee,Our Old Time Diner Blend Sm,56.58,1.9781919508710486
98524,2025,09:32:26,1,5,Lower Manhattan,34,3.0661975238501253,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,92.32,3.0661975238501253
98525,2025,13:41:25,2,5,Lower Manhattan,49,2.472739938588811,Tea,Brewed herbal tea,Lemon Grass Rg,53.32,4.945479877177622
98526,2025,19:40:53,1,5,Lower Manhattan,40,2.472739938588811,Tea,Brewed Black tea,Earl Grey Rg,46.6,2.472739938588811
98527,2025,07:51:43,1,8,Hell's Kitchen,70,3.709109907883216,Bakery,Pastry,Cinnamon Roll,22.02,3.709109907883216
98528,2025,18:54:22,1,5,Lower Manhattan,56,4.450931889459859,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,10.36,4.450931889459859
98529,2025,11:57:21,1,3,Astoria,22,2.967287926306573,Coffee,Drip coffee,Our Old Time Diner Blend Lg,46.09,2.967287926306573
98530,2025,07:50:19,2,5,Lower Manhattan,56,4.450931889459859,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,42.87,8.901863778919719
98531,2025,12:46:34,2,5,Lower Manhattan,48,2.967287926306573,Tea,Brewed herbal tea,Peppermint Lg,71.44,5.934575852613146
98532,2025,10:50:21,2,3,Astoria,47,2.472739938588811,Tea,Brewed herbal tea,Peppermint Rg,79.99,4.945479877177622
98533,2025,16:36:34,2,3,Astoria,37,3.956383901742097,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,34.12,7.912767803484194
98534,2025,19:11:01,2,8,Hell's Kitchen,68,3.709109907883216,Bakery,Pastry,Chocolate Croissant,70.81,7.418219815766432
98535,2025,14:20:53,1,5,Lower Manhattan,5,4.698205883318741,Coffee,Barista Espresso,Latte Lg,54.58,4.698205883318741
